cod_ibge,latitude,longitude,altitude,dist_cap_uf,dist_cap_fed,area_1920,area_1940,area_1950,area_1960,area_1970,area_1980,area_1985,area_1991,area_1995,area_1998,area_2000,area_2010,temp_media,temp_var,chuva_media,chuva_var
3172202,-22.5344444444,45.3627777778,1005,325.0056243171,794.98545702,NA,NA,NA,NA,104,104,104,102.2,102,102.2,102,102.5,14.8,6.333333333400001,166.04999999999998,265.3666666666
5000203,-20.4480555556,52.8780555556,303,184.5333656757,735.7216672061,NA,NA,NA,11520,11047,11047,10373,11063.4,11063,11063.4,11031,11031.1,23.71388833335,4.162963333299999,126.42501333335,188.6481733333
5000252,-18.3241666667,53.7061111111,443,254.4800766291,676.3663125132,NA,NA,NA,NA,NA,NA,NA,NA,4413,4413.7,4399.8,4399.7,24.058335,3.873809999999999,136.513105,222.1119233334
5000609,-23.1041666667,55.2258333333,480,300.7255542303,1115.5620926762,NA,NA,16278,15526,8938,8938,6293,4212.3,4212,4212.3,4202.2,4202.3,22.306666666650003,6.733333333299999,116.207765,90.28220333339999
5000708,-20.4836111111,55.8069444444,160,121.1788959867,982.873909219,NA,NA,NA,NA,5288,5288,5288,2957.5,2957,2957.5,2949.2,2949.1,23.45208333335,5.6208333332999985,121.96458333334999,153.8958333333
5000807,-22.1875,52.7177777778,312,278.1365993589,870.2516472887,NA,NA,NA,NA,2750,2750,2750,3405.4,3405,3405.4,3396.7,3395.4,23.07857,5.6904733334,111.69046666665,129.11426666670002
5000856,-22.1533333333,53.7711111111,358,210.0488758809,936.0683972001,NA,NA,NA,NA,NA,823,823,1276.5,1276,1276.5,1273.2,1273.3,23.67083333335,5.458333333299997,117.3958333333,127.82499999999999
5000906,-22.1911111111,55.9475,681,236.0023994825,1102.9701086156,NA,NA,NA,NA,1281,1281,1281,1146.7,1146,1146.7,1143.8,1145.2,22.3611116667,6.411110000000001,117.750005,110.14445666660001
5001003,-20.0866666667,51.0936111111,392,373.2655056434,582.758633623,NA,NA,2473,1756,2719,2719,2719,2757.5,2757,2757.5,2749.6,2750.2,23.551851666650002,4.444443333299997,123.34628833335,189.7370233333
5001102,-20.4711111111,55.7872222222,147,119.0828249084,980.395564727,23286,25073,21253,21931,16708,16708,16708,17008.5,17008,17008.5,16958.5,16957.8,24.52210666665,5.173473333300002,121.9381116667,165.89391
5001243,-22.9338888889,55.6352777778,609,294.2089090914,1132.5528616726,NA,NA,NA,NA,NA,1851,1851,1660.3,1660,1660.3,1656.2,1655.7,21.888886666700003,6.699999999999999,116.21945500000001,93.6833566666
5001508,-19.9177777778,54.3638888889,629,65.1934380556,821.5301818762,NA,NA,NA,NA,4023,4023,3733,3124.6,3124,3124.6,3115.5,3115.7,23.2240716667,3.9296299999999995,130.33703666665,183.7259266667
5001904,-21.7141666667,52.4222222222,329,270.627883871,809.9043070905,NA,NA,NA,4589,1861,1861,1861,2423,2423,2423,2416.7,2415.3,23.375,5.5722200000000015,110.28055166665,134.1277633333
5002001,-22.2952777778,53.2711111111,334,249.8369297249,914.5288538715,NA,NA,NA,NA,3271,3271,2045,1833.1,1833,1833.1,1828.5,1828,23,5.946666666600002,114.51333333335,121.01333333330001
5002100,-22.1088888889,56.5211111111,180,268.1160861167,1144.4447093442,12921,9358,11272,8809,4662,4662,4662,4908.2,4908,4908.2,4895.4,4892.6,23.185895000000002,6.628203333399998,114.50641166669999,117.39231
5002159,-20.5386111111,56.715,132,216.0649630654,1068.4619516108,NA,NA,NA,NA,NA,NA,2824,2514.3,2514,2514.3,2507.2,2507.3,23.5333333333,5.809519999999999,114.99762833335001,138.4428766667
5002209,-21.1211111111,56.4819444444,315,205.3531950447,1079.692407738,NA,NA,5459,5219,5285,5285,5285,4947.9,4947,4947.9,4934.3,4934.4,23.121111666700003,5.988890000000001,117.59000499999999,136.4511233334
5002308,-21.2558333333,52.0369444444,343,286.1174667726,745.3230917477,NA,NA,NA,NA,11082,11082,11082,5821.4,5821,5821.4,5805.5,5806.9,23.831108333350002,5.244443333300001,110.8189,151.4511333334
5002407,-22.6341666667,54.8222222222,471,243.3263778216,1049.3477350483,NA,NA,NA,6023,3831,3831,3831,2094.9,2094,2094.9,2089.7,2089.6,22.85,6.083333333400002,109.7583333333,96.025
5002605,-19.5313888889,54.0438888889,409,118.9801883597,770.28932228,NA,NA,13821,14426,NA,NA,9405,10791.1,10791,10791.1,10758.4,6229.6,23.81142833335,3.9352366667,132.83190333335,200.62952666670003
5002704,-20.4427777778,54.6463888889,532,0,878.5075229361,42612,31695,21620,8297,8477,8477,8477,8118.4,NA,8118.4,8096,8093,23.19999833335,4.3640966667,118.17114833335,154.5705033333
5002803,-22.0138888889,57.0244444444,212,302.0104675627,1180.8506308206,NA,NA,NA,NA,2801,2801,2801,2946.3,2946,2946.3,2938.7,2940.3,23.488886666699997,6.88148,110.7611316667,114.32967
5002902,-19.1133333333,51.7341666667,470,338.8257154135,547.2411375188,NA,NA,NA,6067,5735,5735,4258,3660.9,3660,3660.9,3649.7,3649.6,23.29696833335,3.5454566667000016,134.24697333335,213.3181866667
5002951,-18.7941666667,52.6227777778,790,279.9463454707,600.2509510925,NA,NA,NA,NA,NA,NA,NA,3862.4,3862,3862.4,3850.7,3851,22.955,3.5699999999999967,134.4483333333,211.09
5003108,-19.8316666667,54.8294444444,320,70.3101565431,858.0652487939,NA,NA,NA,3924,1861,1861,1861,2648.5,2648,2648.5,2640.8,2639.9,23.8416683333,4.461109999999998,127.26388833335,176.77222333330002
5003157,-23.2716666667,55.5291666667,510,326.2643667231,1150.6858882493,NA,NA,NA,NA,NA,NA,NA,1031.3,1031,1031.3,1028.9,1025.1,21.88333166665,7.0777766667,119.39445,87.92223333340002
5003207,-19.0091666667,57.6533333333,118,352.919138867,1093.3493839988,39472,56769,65853,63348,62561,62561,62561,65165.8,65165,65165.8,64964.9,64962.8,25.4548216667,4.994589999999999,110.89017333334999,160.47645333330001
5003256,-18.5438888889,53.1291666667,641,263.7371704303,632.1625096564,NA,NA,NA,NA,NA,NA,5378,5740.8,5740,5740.8,5723,5371.8,23.138888333300002,3.61111,135.86294666665,215.54070666669998
5003306,-18.5066666667,54.76,238,214.6582785801,786.971367829,98254,49264,29313,19905,15783,15783,15683,10844.4,6430,6430.7,6410.4,6409.2,24.6879633333,4.25,133.20926,208.48147999999998
5003454,-22.2755555556,54.165,418,208.9842624598,973.6279154517,NA,NA,NA,NA,NA,662,662,833.3,833,833.3,831.2,831.2,23.583333333349998,5.566666666699998,116.15,119.7
5003488,-20.6797222222,55.2961111111,320,72.6514900193,949.330149778,NA,NA,NA,NA,NA,NA,NA,2351.2,2351,2351.2,2344.6,2344.6,23.5354166667,5.137499999999999,121.91041666665,158.9541666667
5003504,-22.0402777778,54.6127777778,553,176.912806497,987.9132031577,NA,NA,NA,NA,NA,NA,267,281.4,281,281.4,280.7,280.8,23.458333333349998,5.583333333300001,110.5,112.56666666659999
5003702,-22.2211111111,54.8055555556,430,197.5939089693,1016.1560477875,NA,19688,20306,13244,5911,4879,3820,4096.9,4096,4096.9,4086.4,4086.2,22.988096666700002,5.800000000000001,109.52618666665,107.2714266667
5003751,-23.7869444444,54.2836111111,342,372.1990382182,1108.6502440969,NA,NA,NA,NA,NA,1111,1111,1020.4,1020,1020.4,1018.1,1017.8,21.9722216667,7.2111100000000015,121.47221166665,84.7666433333
5003801,-22.3741666667,54.5138888889,352,214.2923731477,1006.51007417,NA,NA,NA,NA,615,462,462,316,316,316,315.2,315.2,23.53333333335,5.666666666699999,113.1166666667,110.70000000000002
5003900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4882.9,NA,NA,NA,NA
5004007,-22.4175,54.2325,400,222.8207758461,989.8526941649,NA,NA,NA,NA,635,335,335,493,493,493,491.7,491.7,23.43333333335,5.733333333299999,116.4333333333,112
5004106,-21.4577777778,56.1141666667,272,189.5647147665,1068.1997341262,NA,NA,NA,1406,2202,2202,2202,1213.7,1213,1213.7,1210.4,1210.6,23.1111116667,6.088889999999999,116.32223333329999,126.5778
5004304,-23.6802777778,54.5611111111,342,358.6060472094,1117.2260530679,NA,NA,NA,NA,6588,4674,2524,2953.5,2953,2953.5,2946.5,2946.5,22.27708333335,6.8791666667000015,118.9104166667,89.2625
5004403,-19.7255555556,51.93,502,295.0087739001,608.8651799253,NA,NA,NA,7035,6726,6726,6726,5793.2,5793,5793.2,5776.1,5776,23.499074999999998,4.075923333400002,129.400925,200.2722166666
5004502,-22.0788888889,54.7894444444,390,181.7614049253,1004.1673626369,NA,NA,NA,387,529,529,1321,1325.4,1325,1325.4,1322,1321.8,22.90833333335,5.766666666700001,107.22500000000001,105.03333333340001
5004601,-23.4744444444,54.185,340,339.0675019896,1075.2329017626,NA,NA,NA,NA,NA,NA,2150,2067.1,2067,2067.1,2062.2,2063.8,22.24722166665,6.816663333299999,119.65276666665,92.4055333333
5004700,-22.3047222222,53.8152777778,362,223.4559719222,951.6073975022,NA,NA,NA,NA,2585,2585,2585,2866.1,2014,2014.9,2009.8,2010.2,23.345238333300003,5.728570000000001,119.5500066667,121.46192000000002
5004809,-23.8911111111,54.4041666667,357,382.6656115761,1125.3335450526,NA,NA,NA,NA,NA,NA,NA,NA,458,458.8,457.7,419.4,22.1,7.333333333400002,121.38333333335001,83.16666666670001
5004908,-20.1416666667,54.3994444444,589,42.1505506375,838.3288116022,NA,NA,NA,3027,2366,2366,2366,2921.3,2921,2921.3,2913,2912.8,23.1791666667,3.9250000000000007,126.01666666665,174.01666666670002
5005004,-21.4802777778,56.1380555556,259,193.0340186117,1071.6581302994,NA,NA,NA,2084,2507,2507,2507,2207.6,2207,2207.6,2201.7,2201.5,23.039583333350002,6.270833333300001,116.1625,124.55
5005103,-22.4819444444,54.3025,396,228.5828171291,999.9990578691,NA,NA,NA,NA,2155,2155,2155,1932.8,1932,1932.8,1928,1928,23.11666833335,6.0444433332999985,117.45277666665001,109.2611133333
5005152,-22.8605555556,54.6027777778,373,267.7524210608,1051.7625577657,NA,NA,NA,NA,NA,NA,NA,1616.8,1616,1616.8,1612.8,1584.5,22.94666666665,6.1733333333000004,114.5033333333,98.46000000000001
5005202,-19.0047222222,57.6016666667,114,348.3183109819,1088.0123939194,NA,NA,NA,274,329,329,329,341.1,341,341.1,340.1,340.8,25.18333333335,5.233333333299999,95.1,126.33333333339999
5005251,-22.5463888889,55.1497222222,509,238.6918167993,1066.7223309962,NA,NA,NA,NA,NA,NA,NA,NA,1721,1721.1,1733.9,1734.1,22.275,6.333333333400002,109.49166666664999,93.4166666667
5005400,-21.6144444444,55.1683333333,384,140.6159263576,1000.0764896945,NA,4591,5387,5130,4082,4082,4082,5312.9,5312,5312.9,5298.8,5299.2,22.514813333299998,5.6037,114.45000333335,125.3185266667
5005608,-20.2405555556,56.3783333333,125,182.2365469564,1021.9222776529,18885,14126,8013,8049,8795,8795,5971,5494.5,5494,5494.5,5478.7,5478.8,24.299999999999997,5.64706,115.5852966667,146.63333999999998
5005681,-23.9380555556,54.2708333333,324,388.9815871976,1121.0966806729,NA,NA,NA,NA,NA,803,795,901.8,443,443,442,477.8,21.89166666665,7.483333333300003,122.75833333329999,80.74999999999999
5005707,-23.065,54.1905555556,362,294.1594208288,1040.56934371,NA,NA,NA,NA,3819,3819,3819,3172.9,3172,3172.9,3165.2,3193.5,22.715,6.356666666599999,118.11333333335,101.62666666669999
5005806,-21.1352777778,55.83,200,145.1411475653,1023.6409248692,14625,6622,4585,3824,4113,4113,4113,3934.5,3934,3934.5,3923.8,3923.8,23.31410166665,5.838456666699997,118.9218,140.71540000000002
5006002,-21.4658333333,54.3838888889,407,116.5147165896,927.3907436377,NA,NA,NA,NA,NA,NA,NA,NA,4029,4029.9,4019.2,4019.3,23.472225,5.022223333400003,115.09306166664999,136.3083433333
5006200,-22.2333333333,53.3430555556,380,239.9713058099,913.8987790944,NA,NA,NA,9074,5610,5610,5610,4788.2,4788,4788.2,4775.8,4776,23.47666666665,5.464446666699999,115.91111,132.0044466666
5006259,-22.6722222222,53.8605555556,320,259.9321058987,985.4275417513,NA,NA,NA,NA,NA,NA,NA,NA,851,851.2,849.1,849.1,23.09444666665,5.988886666700001,118.99445,115.65556666660001
5006275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5006309,-19.6772222222,51.1908333333,374,371.293677145,552.9308836773,48787,25868,23114,10417,7933,7933,7071,5423.6,5423,5423.6,5407.5,5402.7,23.45196,3.9666666665999983,132.852935,209.01959666660002
5006358,-23.8927777778,55.4311111111,429,390.5137994444,1193.4037660452,NA,NA,NA,NA,NA,NA,NA,1305.1,1305,1305.1,1302.1,1309.2,22,7.516666666600003,121.79583333335,83.7916666667
5006408,-18.1005555556,54.5519444444,282,259.4671190062,750.7294880148,NA,NA,NA,NA,4199,4199,4199,3662.8,3662,3662.8,3651.1,3651.2,24.378205,4.0794833334000025,136.24102,224.55896
5006606,-22.5361111111,55.7255555556,655,257.3549634391,1109.9165759678,52536,22425,7908,7955,7651,5800,5800,7080.4,5359,5359.3,5328.6,5330.5,21.95740666665,6.166666666699999,113.59352,106.34629333339998
5006903,-21.6988888889,57.8825,90,363.9364653447,1237.3227904521,9940,14920,17455,16580,16580,16580,16580,17782.9,17782,17782.9,17734.8,17744.5,24.065095,6.4547166665999995,107.8443183333,120.02322999999998
5007109,-20.4430555556,53.7591666667,369,92.586581515,804.4299462354,NA,NA,20872,18265,17738,17738,17738,17357.5,17357,17357.5,17308.7,17308.1,23.7093916667,4.467269999999999,120.145755,164.1157566666
5007208,-21.8019444444,54.5463888889,312,150.845702706,964.872229888,NA,20218,20866,6675,6616,6616,6616,6801.8,3998,3998.1,3987.5,3987.4,23.416666666650002,5.3066666667,112.30333333335,125.86666666669998
5007307,-19.4494444444,54.9869444444,279,115.6021586211,852.0635221936,NA,NA,NA,NA,1528,1528,1528,1823.5,1823,1823.5,1818.1,1807.7,24.31666666665,4.366666666699999,128.81666666665,183.4333333333
5007406,-18.9180555556,54.8441666667,330,170.0592299324,812.886266167,NA,NA,NA,9784,9488,9488,9329,8177.3,8177,8177.3,8152.2,8153.9,24.8827166667,4.427160000000001,129.24568333335,191.5580333333
5007505,-19.9530555556,54.8925,260,60.0093395292,870.6128229087,NA,NA,7239,3283,979,979,979,1565.1,1565,1565.1,1560.6,1561.1,24.03333166665,4.2222233333000005,127.56943333335,178.6388666667
5007554,-21.3027777778,52.8305555556,360,211.5944110857,800.9214782104,NA,NA,NA,NA,NA,NA,NA,6158.1,6158,6158.1,6141.5,6143.1,23.6425,5.208333333400002,112.24166666665,146.66333333330002
5007695,-19.3952777778,54.5663888889,658,116.2656489185,810.2156791192,NA,NA,NA,NA,NA,NA,3779,3866.1,3866,3866.1,3854.4,3864.7,23.69722166665,4.055556666700003,132.71389,194.2388866666
5007703,-23.9702777778,55.0355555556,407,392.673422766,1173.0411528891,NA,NA,NA,NA,NA,NA,961,827.8,827,827.8,825.9,833.7,22.0125,7.541666666600001,122.80833333334999,81.6666666667
5007802,-20.3672222222,51.4188888889,357,336.9939359292,627.9019492538,NA,NA,NA,NA,NA,NA,2982,3268,3268,3268,3258.6,3258.3,23.84166666665,4.743333333300001,117.71166666665,177.8166666667
5007901,-20.9319444444,54.9613888889,484,63.3263135288,936.7931316834,NA,NA,NA,6051,6562,6562,6562,6527.1,5300,5300.9,5286.4,5286.4,23.018749999999997,4.858333333400001,116.20936666665,144.3020666667
5007935,-17.5769444444,54.7577777778,442,317.4469640925,755.0178363031,NA,NA,NA,NA,NA,NA,NA,4088.9,4088,4088.9,4075.7,4075.4,23.7152766667,3.9750000000000014,137.1,230.7333333334
5007950,-23.6325,55.0158333333,372,355.2597592149,1143.536579718,NA,NA,NA,NA,NA,NA,1692,1789.5,1789,1789.5,1785.3,1785.3,22.105555,7.311109999999999,120.688895,84.53334333340001
5007976,-22.4877777778,53.3513888889,276,263.2265011194,936.3573065736,NA,NA,NA,NA,NA,NA,1226,1056.1,1056,1056.1,1053.5,1041.1,22.983331666650002,6.0777766667,116.69998333335,116.2666333333
5008008,-20.4422222222,54.8602777778,437,22.3206407676,896.8913884596,NA,NA,NA,3417,3886,3886,3886,2849.3,2849,2849.3,2841.2,2844.5,23.74375,4.595833333399998,122.14166666665,165.7083333333
5008305,-20.7511111111,51.6783333333,319,311.3008082778,678.1807569843,53530,49352,37947,24806,12857,12857,9875,10235.8,10235,10235.8,10206.8,10207,23.9666666667,4.859999999999999,116.0088766667,170.63998
5008404,-22.4091666667,54.4355555556,368,218.8217910566,1003.6329462877,NA,NA,NA,NA,NA,NA,NA,311,311,311,310.2,310.2,23.4666666667,5.799999999999997,113.66666666665,107.13333333330002
5100102,-15.2047222222,56.3658333333,164,52.0635053541,907.4689358021,NA,NA,NA,1843,2123,2123,2123,844.1,844,844.1,841.1,840.6,25.794445,2.366669999999999,120.27777216669999,213.999989
5100201,-14.05,52.1586111111,400,457.1219686713,493.6309432352,NA,NA,NA,NA,NA,10397,10397,11566.2,11566,11566.2,11523.7,7537.9,24.04595833335,1.9525233333000003,150.61010966665,286.0828473333
5100250,-9.8755555556,56.0861111111,283,632.864338906,1100.3319588666,NA,NA,NA,NA,NA,41447,41447,19605,5852,8982.8,8946.4,9212.5,25.13854166665,0.5520833333000006,177.1573,327.9562666666
5100300,-17.3147222222,53.2152777778,692,361.7442254646,589.2122081307,NA,17128,18067,6007,5100,5100,5100,5556.5,5556,5556.5,5538.4,5514.5,22.714705,3.5509766666000004,139.95391333335002,241.39410666670003
5100359,-11.6744444444,51.3877777778,0,669.2369905319,588.3908869485,NA,NA,NA,NA,NA,NA,NA,NA,6142,6142.9,6119,2240.4,24.867545,0.9631566665999998,155.05262066665,294.49822533329996
5100409,-16.9438888889,53.5280555556,754,312.4634277678,611.8650145242,NA,NA,NA,3347,3240,3240,3240,3672.2,3672,3672.2,3660,3748.1,22.31212,3.654546666599998,141.5182,253.9758
5100508,-14.5136111111,56.4825,238,126.7609453685,929.8767690644,NA,NA,NA,2703,2738,2738,2738,2813.6,2813,2059.9,2052.5,1846.3,25.6291666667,1.875,127.52499999999999,225.6083333334
5100607,-17.8261111111,53.2822222222,851,388.5929156395,613.8825583776,NA,NA,NA,NA,NA,NA,NA,1399.2,1399,1399.2,1394.7,1416.5,22.205555,3.4111100000000008,139.8,233.93333333340001
5100805,-9.5436111111,57.4491666667,220,685.5199797625,1243.139071041,NA,NA,NA,NA,NA,NA,NA,21328.4,21328,20450,20365.2,20379.9,25.6693,0.17134666660000164,181.64532433335,320.57135133329996
5101001,-15.7338888889,51.8313888889,269,457.5568205556,418.1615292563,NA,NA,NA,NA,NA,NA,NA,6438.1,6438,6438.1,6415.2,6429.4,24.818890000000003,2.1755533334,143.61334433335,273.4622446667
5101209,-16.8561111111,53.0325,462,356.0511320085,558.1807870957,NA,NA,NA,NA,850,850,850,691.1,691,691.1,688.7,688,22.58333333335,3.4666666667,140.65833333330002,255.05000000000004
5101258,-15.4711111111,58.3530555556,200,242.4680786203,1118.2765474563,NA,NA,NA,NA,NA,2086,2086,1608.5,1608,1608.5,1602.8,1600.3,25.175,3.2166666665999983,123.1833333333,207.10000000000002
5101308,-14.4502777778,56.8461111111,247,150.2362078457,969.7090246623,NA,NA,NA,3770,3770,3770,3770,3249.2,416,416.2,414.7,416.4,25.791666666650002,1.4833333332999992,134.0666666667,238.3
5101407,-10.1666666667,59.4594444444,105,702.8660726535,1396.6308600743,NA,273601,143799,142222,140078,98631,98631,65936.9,65936,65936.9,65668.7,24613,25.6231583333,0.6680700000000002,177.38325833335,301.8472166667
5101605,-16.1944444444,55.9675,156,67.6406537522,861.6317112009,NA,NA,NA,10236,11662,11662,11662,11219.8,11219,11219.8,11182.3,11377.3,25.5890466667,4.100000000000001,121.65381333330001,210.51144
5101704,-15.0725,57.1811111111,171,130.0712105684,996.1125335023,NA,NA,17620,14894,15117,10760,10760,7527.7,6455,7186.7,7161.1,5992.6,25.4825383333,2.66667,126.03491666665,217.2952333333
5101803,-15.89,52.2566666667,318,412.8327269715,463.6896523425,176315,189640,179507,172066,121936,39492,39492,8761.2,8761,8761.3,8730.4,9079,23.3519216667,2.8064099999999996,142.50512183330002,270.597423
5101852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4274.2,NA,NA,NA,NA
5101902,-12.155,57.9788888889,317,431.6788558639,1157.5406327633,NA,NA,NA,NA,NA,NA,NA,16014.7,16014,16020.9,15959.4,15959.1,24.94384,1.371739999999999,165.63224233334998,300.6007153333
5102504,-16.0705555556,57.6788888889,118,177.443510673,1044.4218771601,54524,59417,40905,40633,40376,30972,30972,27280.8,25219,24796.8,24712.9,24351.4,25.90921,4.3307,110.97589333335,179.94914666670002
5102603,-14.5155555556,52.8947222222,450,364.464950028,551.670469629,NA,NA,NA,NA,NA,NA,NA,5774,5774,5774,5753,5835.5,22.654905,2.5764700000000005,150.41470099999998,282.7862646666
5102637,-13.6752777778,57.8919444444,572,287.3665755204,1097.8086704529,NA,NA,NA,NA,NA,NA,NA,23286.5,23130,10796.1,10756,9434.4,24.51458333335,1.6791666666999987,152.79074,268.38518666659996
5102678,-15.5466666667,55.1688888889,736,99.6673578793,776.5840774508,NA,NA,NA,NA,NA,NA,NA,4811.7,4811,4811.7,4794.7,4782.1,22.37604166665,3.072916666700003,147.58855000000003,278.4354333334
5102686,-13.8994444444,59.1475,0,378.3707620232,1225.2142758393,NA,NA,NA,NA,NA,NA,NA,NA,NA,6489.5,6465.3,6801.9,NA,NA,NA,NA
5102694,-11.0544444444,51.8313888889,225,682.6658960472,672.2116052739,NA,NA,NA,NA,NA,NA,NA,NA,3628,3463.7,3450,3452.7,25.116666666649998,0.7333333332999992,155.54,293.79333333339997
5102702,-13.5522222222,52.2683333333,420,470.4765783595,528.3618972304,NA,NA,NA,NA,NA,24690,24690,14119.1,14119,10874.4,10833.6,10854.3,24.58062,1.6294600000000017,154.56938733335,293.7372253333
5102793,-9.9580555556,55.8322222222,290,624.3989150996,1072.6599337179,NA,NA,NA,NA,NA,NA,NA,NA,NA,2426.9,2417.1,2156.7,NA,NA,NA,NA
5102850,-11.1325,58.6025,400,563.5220302093,1264.9346595547,NA,NA,NA,NA,NA,NA,NA,3789.9,3789,3789.9,3774.8,3703.7,25.58718166665,0.9487166667000011,176.34743500000002,317.9666633334
